ARTIST_ID,ARTIST_NAME,SHOW_ID,SHOW_DATE,SOURCE,VENUE_NAME,VENUE_ID,VENUE_TYPE,VENUE_CAPACITY,CITY_NAME,STATE_CODE,COUNTRY_NAME,MARKET_SIZE,ARTIST_TIER,TICKETS_SOLD,SELLOUT_STATUS,ATTENDANCE_RATE,AVERAGE_TICKET_PRICE,TICKET_PRICE_RANGE,REVENUE,EVENT_DATE_STR,LAST_UPDATED,INGESTED_AT
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,1bad3168,25-02-2024,setlist.fm,Accor Stadium,1bd04570,Stadium,58744,Sydney,NSW,Australia,Large,A-list,47911,FALSE,81.6,189,$103-$378,9055179,25-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,53adc3d1,24-02-2024,setlist.fm,Accor Stadium,1bd04570,Stadium,33611,Sydney,NSW,Australia,Large,A-list,28834,FALSE,85.8,201,$110-$402,5795634,24-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,7badceb0,23-02-2024,setlist.fm,Accor Stadium,1bd04570,Stadium,40443,Sydney,NSW,Australia,Large,A-list,37727,FALSE,93.3,193,$106-$386,7281311,23-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,3ad81bf,18-02-2024,setlist.fm,Melbourne Cricket Ground,5bd6c7f4,Other,8316,Melbourne,VIC,Australia,Large,A-list,7429,FALSE,89.3,114,$62-$228,846906,18-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,badf172,17-02-2024,setlist.fm,Melbourne Cricket Ground,5bd6c7f4,Other,4011,Melbourne,VIC,Australia,Large,A-list,3157,FALSE,78.7,111,$61-$222,350427,17-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,33ad9425,16-02-2024,setlist.fm,Melbourne Cricket Ground,5bd6c7f4,Other,11531,Melbourne,VIC,Australia,Large,A-list,9725,FALSE,84.3,114,$62-$228,1108650,16-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,13ac51e5,10-02-2024,setlist.fm,Tokyo Dome,4bd6370a,Stadium,30598,Tokyo,40,Japan,Large,A-list,26881,FALSE,87.9,196,$107-$392,5268676,10-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,7badbe8c,09-02-2024,setlist.fm,Tokyo Dome,4bd6370a,Stadium,46215,Tokyo,40,Japan,Large,A-list,37626,FALSE,81.4,204,$112-$408,7675704,09-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,63ac4e63,08-02-2024,setlist.fm,Tokyo Dome,4bd6370a,Stadium,67648,Tokyo,40,Japan,Large,A-list,60348,FALSE,89.2,192,$105-$384,11586816,08-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,7bac5ef4,07-02-2024,setlist.fm,Tokyo Dome,4bd6370a,Stadium,59335,Tokyo,40,Japan,Large,A-list,51643,FALSE,87.0,220,$121-$440,11361460,07-02-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,5ba147c0,26-11-2023,setlist.fm,Allianz Parque,6bd41616,Other,6678,São Paulo,SP,Brazil,Large,A-list,5941,FALSE,89.0,100,$55-$200,594100,26-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,73a152b5,25-11-2023,setlist.fm,Allianz Parque,6bd41616,Other,7083,São Paulo,SP,Brazil,Large,A-list,6598,FALSE,93.2,124,$68-$248,818152,25-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,3a15907,24-11-2023,setlist.fm,Allianz Parque,6bd41616,Other,14878,São Paulo,SP,Brazil,Large,A-list,14326,FALSE,96.3,122,$67-$244,1747772,24-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,3ba11cdc,20-11-2023,setlist.fm,Estádio Olímpico Nilton Santos,bded1be,Other,9266,Rio de Janeiro,RJ,Brazil,Large,A-list,8709,FALSE,94.0,113,$62-$226,984117,20-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,23a10c13,19-11-2023,setlist.fm,Estádio Olímpico Nilton Santos,bded1be,Other,12927,Rio de Janeiro,RJ,Brazil,Large,A-list,12334,FALSE,95.4,124,$68-$248,1529416,19-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,63a12eb7,17-11-2023,setlist.fm,Estádio Olímpico Nilton Santos,bded1be,Other,4789,Rio de Janeiro,RJ,Brazil,Large,A-list,3901,FALSE,81.5,109,$59-$218,425209,17-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,73a18249,12-11-2023,setlist.fm,Estadio River Plate,7bd62eb4,Other,2222,Buenos Aires,07,Argentina,Large,A-list,1943,FALSE,87.5,124,$68-$248,240932,12-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,53a1f7a1,11-11-2023,setlist.fm,Estadio River Plate,7bd62eb4,Other,9666,Buenos Aires,07,Argentina,Large,A-list,7789,FALSE,80.6,115,$63-$230,895735,11-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,43a18b7b,09-11-2023,setlist.fm,Estadio River Plate,7bd62eb4,Other,14682,Buenos Aires,07,Argentina,Large,A-list,13010,FALSE,88.6,112,$61-$224,1457120,09-11-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,33a50069,27-08-2023,setlist.fm,Foro Sol,53d63be5,Other,9521,Mexico City,DIF,Mexico,Large,A-list,8987,FALSE,94.4,99,$54-$198,889713,27-08-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,63a512cb,26-08-2023,setlist.fm,Foro Sol,53d63be5,Other,6600,Mexico City,DIF,Mexico,Large,A-list,5293,FALSE,80.2,113,$62-$226,598109,26-08-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,13a51971,25-08-2023,setlist.fm,Foro Sol,53d63be5,Other,5515,Mexico City,DIF,Mexico,Large,A-list,4924,FALSE,89.3,107,$58-$214,526868,25-08-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,33a524c5,24-08-2023,setlist.fm,Foro Sol,53d63be5,Other,14537,Mexico City,DIF,Mexico,Large,A-list,13476,FALSE,92.7,104,$57-$208,1401504,24-08-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,13a46989,09-08-2023,setlist.fm,SoFi Stadium,13d0b545,Stadium,67156,Inglewood,CA,United States,Large,A-list,63085,FALSE,93.9,228,$125-$456,14383380,09-08-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,23a4740f,08-08-2023,setlist.fm,SoFi Stadium,13d0b545,Stadium,64981,Inglewood,CA,United States,Large,A-list,59771,FALSE,92.0,212,$116-$424,12671452,08-08-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,73a4028d,07-08-2023,setlist.fm,SoFi Stadium,13d0b545,Stadium,60878,Inglewood,CA,United States,Large,A-list,59002,FALSE,96.9,208,$114-$416,12272416,07-08-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,1ba415d8,05-08-2023,setlist.fm,SoFi Stadium,13d0b545,Stadium,87233,Inglewood,CA,United States,Large,A-list,70804,FALSE,81.2,180,$99-$360,12744720,05-08-2023,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,3b40e8d4,12-09-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,31624,London,ENG,United Kingdom,Large,A-list,27171,FALSE,85.9,227,$124-$454,6167817,12-09-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,2b40e8ca,06-09-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,66127,London,ENG,United Kingdom,Large,A-list,63381,FALSE,95.8,205,$112-$410,12993105,06-09-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,2b530c2e,04-09-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,40867,London,ENG,United Kingdom,Large,A-list,34814,FALSE,85.2,181,$99-$362,6301334,04-09-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,33530c2d,03-09-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,68041,London,ENG,United Kingdom,Large,A-list,53792,FALSE,79.1,195,$107-$390,10489440,03-09-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,1b53f1c8,31-08-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,64018,London,ENG,United Kingdom,Large,A-list,60104,FALSE,93.9,209,$114-$418,12561736,31-08-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,1353f155,30-08-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,41849,London,ENG,United Kingdom,Large,A-list,32847,FALSE,78.5,213,$117-$426,6996411,30-08-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,353f157,27-08-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,47699,London,ENG,United Kingdom,Large,A-list,42667,FALSE,89.5,219,$120-$438,9344073,27-08-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,b53f152,26-08-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,67938,London,ENG,United Kingdom,Large,A-list,56140,FALSE,82.6,198,$108-$396,11115720,26-08-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,353f153,23-08-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,53089,London,ENG,United Kingdom,Large,A-list,42582,FALSE,80.2,190,$104-$380,8090580,23-08-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,b53f15e,22-08-2025,setlist.fm,Wembley Stadium,2bd6c086,Stadium,54788,London,ENG,United Kingdom,Large,A-list,48821,FALSE,89.1,205,$112-$410,10008305,22-08-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,b53f15a,19-08-2025,setlist.fm,Sewell Group Craven Park Stadium,63d1ee0b,Stadium,48253,Kingston upon Hull,ENG,United Kingdom,Large,A-list,46377,FALSE,96.1,207,$113-$414,9600039,19-08-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,1b53f164,18-08-2025,setlist.fm,Sewell Group Craven Park Stadium,63d1ee0b,Stadium,61523,Kingston upon Hull,ENG,United Kingdom,Large,A-list,59364,FALSE,96.5,216,$118-$432,12822624,18-08-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,350693f,27-07-2025,setlist.fm,Hard Rock Stadium,4bd57bba,Stadium,77639,Miami Gardens,FL,United States,Large,A-list,63929,FALSE,82.3,217,$119-$434,13872593,27-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,73508ac5,26-07-2025,setlist.fm,Hard Rock Stadium,4bd57bba,Stadium,68804,Miami Gardens,FL,United States,Large,A-list,57454,FALSE,83.5,226,$124-$452,12984604,26-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6b508ac6,22-07-2025,setlist.fm,Nissan Stadium,53d5a385,Stadium,70054,Nashville,TN,United States,Major,A-list,57626,FALSE,82.3,206,$113-$412,11870956,22-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,63508ac7,19-07-2025,setlist.fm,Camp Randall Stadium,3bd62030,Stadium,39090,Madison,WI,United States,Large,A-list,32079,FALSE,82.1,217,$119-$434,6961143,19-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,1b50d54c,16-07-2025,setlist.fm,Gillette Stadium,13d6d59d,Stadium,52253,Foxborough,MA,United States,Large,A-list,41012,FALSE,78.5,226,$124-$452,9268712,16-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7b508ac0,15-07-2025,setlist.fm,Gillette Stadium,13d6d59d,Stadium,55711,Foxborough,MA,United States,Large,A-list,48115,FALSE,86.4,210,$115-$420,10104150,15-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,334540e5,13-07-2025,setlist.fm,MetLife Stadium,1bd72160,Stadium,73999,East Rutherford,NJ,United States,Large,A-list,69676,FALSE,94.2,201,$110-$402,14004876,13-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7b50dab0,12-07-2025,setlist.fm,Rogers Stadium,1bde9998,Stadium,37320,Toronto,ON,Canada,Large,A-list,33891,FALSE,90.8,183,$100-$366,6202053,12-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6350dab3,11-07-2025,setlist.fm,Rogers Stadium,1bde9998,Stadium,41353,Toronto,ON,Canada,Large,A-list,34715,FALSE,83.9,215,$118-$430,7463725,11-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6b508ac2,08-07-2025,setlist.fm,Rogers Stadium,1bde9998,Stadium,44599,Toronto,ON,Canada,Large,A-list,37572,FALSE,84.2,200,$110-$400,7514400,08-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,63508ac3,07-07-2025,setlist.fm,Rogers Stadium,1bde9998,Stadium,36204,Toronto,ON,Canada,Large,A-list,31010,FALSE,85.7,181,$99-$362,5612810,07-07-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,b50d55e,14-06-2025,setlist.fm,Sun Bowl,1bd63964,Other,11765,El Paso,TX,United States,Large,A-list,9242,FALSE,78.6,111,$61-$222,1025862,14-06-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7b508acc,13-06-2025,setlist.fm,Sun Bowl,1bd63964,Other,13795,El Paso,TX,United States,Large,A-list,11669,FALSE,84.6,119,$65-$238,1388611,13-06-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6b508ace,10-06-2025,setlist.fm,Empower Field at Mile High,63d30e6b,Stadium,49601,Denver,CO,United States,Major,A-list,45022,FALSE,90.8,191,$105-$382,8599202,10-06-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,1b506944,07-06-2025,setlist.fm,Allegiant Stadium,6bd08e7e,Stadium,51511,Las Vegas,NV,United States,Major,A-list,41637,FALSE,80.8,222,$122-$444,9243414,07-06-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7b508ac8,06-06-2025,setlist.fm,Allegiant Stadium,6bd08e7e,Stadium,36073,Las Vegas,NV,United States,Major,A-list,31249,FALSE,86.6,229,$125-$458,7156021,06-06-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,b506946,01-06-2025,setlist.fm,Stanford Stadium,5bd3ab84,Stadium,67525,Stanford,CA,United States,Large,A-list,56622,FALSE,83.9,192,$105-$384,10871424,01-06-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,73508ac9,31-05-2025,setlist.fm,Stanford Stadium,5bd3ab84,Stadium,51138,Stanford,CA,United States,Large,A-list,48719,FALSE,95.3,188,$103-$376,9159172,31-05-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,2b53046a,25-04-2025,setlist.fm,Goyang Stadium,23d050b7,Stadium,68227,Goyang-si,13,South Korea,Large,A-list,60854,FALSE,89.2,182,$100-$364,11075428,25-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,33530475,24-04-2025,setlist.fm,Goyang Stadium,23d050b7,Stadium,35779,Goyang-si,13,South Korea,Large,A-list,29985,FALSE,83.8,202,$111-$404,6056970,24-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7353da65,22-04-2025,setlist.fm,Goyang Stadium,23d050b7,Stadium,32230,Goyang-si,13,South Korea,Large,A-list,29881,FALSE,92.7,210,$115-$420,6275010,22-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6b53da66,19-04-2025,setlist.fm,Goyang Stadium,23d050b7,Stadium,68941,Goyang-si,13,South Korea,Large,A-list,65086,FALSE,94.4,183,$100-$366,11910738,19-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7b53da60,18-04-2025,setlist.fm,Goyang Stadium,23d050b7,Stadium,40245,Goyang-si,13,South Korea,Large,A-list,34057,FALSE,84.6,183,$100-$366,6232431,18-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7353da61,16-04-2025,setlist.fm,Goyang Stadium,23d050b7,Stadium,49810,Goyang-si,13,South Korea,Large,A-list,44932,FALSE,90.2,217,$119-$434,9750244,16-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6353da63,12-04-2025,setlist.fm,Kai Tak Stadium,73dea255,Stadium,45322,Hong Kong,00,Hong Kong SAR China,Large,A-list,39750,FALSE,87.7,214,$117-$428,8506500,12-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7b53da6c,11-04-2025,setlist.fm,Kai Tak Stadium,73dea255,Stadium,45411,Hong Kong,00,Hong Kong SAR China,Large,A-list,38677,FALSE,85.2,191,$105-$382,7387307,11-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6353da6f,09-04-2025,setlist.fm,Kai Tak Stadium,73dea255,Stadium,57547,Hong Kong,00,Hong Kong SAR China,Large,A-list,52511,FALSE,91.3,210,$115-$420,11027310,09-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,2b5fbc02,08-04-2025,setlist.fm,Kai Tak Stadium,73dea255,Stadium,58186,Hong Kong,00,Hong Kong SAR China,Large,A-list,53417,FALSE,91.8,222,$122-$444,11858574,08-04-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,2b5ed0ea,26-01-2025,setlist.fm,Narendra Modi Stadium,2bde840a,Stadium,60763,Ahmedabad,09,India,Large,A-list,50932,FALSE,83.8,191,$105-$382,9728012,26-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,3b5e80fc,25-01-2025,setlist.fm,Narendra Modi Stadium,2bde840a,Stadium,31008,Ahmedabad,09,India,Large,A-list,26436,FALSE,85.3,218,$119-$436,5763048,25-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,35339af,21-01-2025,setlist.fm,D.Y. Patil Stadium,5bd55370,Stadium,51450,Mumbai,16,India,Large,A-list,47656,FALSE,92.6,210,$115-$420,10007760,21-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,1353d979,19-01-2025,setlist.fm,D.Y. Patil Stadium,5bd55370,Stadium,59939,Mumbai,16,India,Large,A-list,50901,FALSE,84.9,215,$118-$430,10943715,19-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,353d97b,18-01-2025,setlist.fm,D.Y. Patil Stadium,5bd55370,Stadium,66555,Mumbai,16,India,Large,A-list,63157,FALSE,94.9,227,$124-$454,14336639,18-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,4353075f,14-01-2025,setlist.fm,Zayed Sports City Stadium,2bd5782a,Stadium,56142,Abu Dhabi,01,United Arab Emirates,Large,A-list,43922,FALSE,78.2,199,$109-$398,8740478,14-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,5b530758,12-01-2025,setlist.fm,Zayed Sports City Stadium,2bd5782a,Stadium,63100,Abu Dhabi,01,United Arab Emirates,Large,A-list,50352,FALSE,79.8,200,$110-$400,10070400,12-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7353de85,11-01-2025,setlist.fm,Zayed Sports City Stadium,2bd5782a,Stadium,50753,Abu Dhabi,01,United Arab Emirates,Large,A-list,47577,FALSE,93.7,183,$100-$366,8706591,11-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,4353075b,09-01-2025,setlist.fm,Zayed Sports City Stadium,2bd5782a,Stadium,49997,Abu Dhabi,01,United Arab Emirates,Large,A-list,43498,FALSE,87.0,213,$117-$426,9265074,09-01-2025,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,3515da3,07-12-2024,setlist.fm,The O2 Arena,73d466b5,Arena,14618,London,ENG,United Kingdom,Large,A-list,13736,FALSE,94.0,149,$81-$298,2046664,07-12-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,335fa4e5,06-12-2024,setlist.fm,The Graham Norton Show,63d44277,Other,1630,London,ENG,United Kingdom,Large,A-list,1389,FALSE,85.2,124,$68-$248,172236,06-12-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6b5ae256,04-12-2024,setlist.fm,Maida Vale Studios,6bd6ca86,Other,3214,London,ENG,United Kingdom,Large,A-list,2602,FALSE,81.0,118,$64-$236,307036,04-12-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,4baba7e6,16-11-2024,setlist.fm,Eden Park,33d78421,Other,14415,Auckland,E7,New Zealand,Large,A-list,11855,FALSE,82.2,107,$58-$214,1268485,16-11-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,4baba7e2,15-11-2024,setlist.fm,Eden Park,33d78421,Other,11899,Auckland,E7,New Zealand,Large,A-list,9861,FALSE,82.9,112,$61-$224,1104432,15-11-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,4baba72e,13-11-2024,setlist.fm,Eden Park,33d78421,Other,5266,Auckland,E7,New Zealand,Large,A-list,5101,FALSE,96.9,112,$61-$224,571312,13-11-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,43aba747,10-11-2024,setlist.fm,Accor Stadium,1bd04570,Stadium,47183,Sydney,NSW,Australia,Large,A-list,39712,FALSE,84.2,219,$120-$438,8696928,10-11-2024,2026-01-16T03:37:48.667965Z,2026-01-16T03:37:48.667965Z
